f_property_type,f_room_type,f_neighbourhood_cleansed,f_neighbourhood_group_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_beach_essentials,d_beachfront,d_bed_linens,d_bidet,d_bikes,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_shower,d_outlet_covers,d_pool,d_private_entrance,d_private_pool,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_shared_pool,d_single_level_home,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_coffee_machine,d_have_gril,d_free_parking_on_premises,d_free_parking_on_street,d_paid_parking_on_premises,d_paid_parking_off_premises,d_wifi,d_have_cable,d_have_tv,d_have_sound_system,d_shampoo_conditioner,d_have_body_soapgel,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_have_air_condfan,d_balcony,d_have_garden,d_have_breakfast,d_have_workoffice,d_family_friendly,d_have_fireplace,d_instant_bookable,d_has_availability,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
condo,Entire home/apt,Otranto,Lecce,5,1,2,5,4,2,0.31,1,30,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,287,49621251,Otranto,Entire home/apt,condo,0,0,0,1,2,1.6094379124341003,2,3,2,1
condo,Entire home/apt,Gallipoli,Lecce,4,1,1,2,4.83,0,0.39,3,0,123,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,100,49621285,Gallipoli,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Otranto,Lecce,2,1,1,2,2.8,5,0.75,1,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,253,49621765,Otranto,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,2,2,1
condo,Entire home/apt,Otranto,Lecce,6,2,2,6,5,1,0.24,1,30,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,460,49621887,Otranto,Entire home/apt,condo,0,0,0,2,2,1.791759469228055,3,3,2,1
condo,Entire home/apt,Otranto,Lecce,4,1,1,4,4,2,0.43,2,214,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,49622403,Otranto,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Bari,Bari,4,1,1,2,4.76,25,4.21,1,4,31,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,61,49623244,Bari,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
apartment,Entire home/apt,Otranto,Lecce,6,2,3,4,4.83,0,0.39,3,254,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,150,49623498,Otranto,Entire home/apt,apartment,1,1,1,2,2,1.3862943611198906,2,3,1,1
condo,Entire home/apt,Racale,Lecce,4,1,1,3,4.83,0,0.39,7,365,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,25,49624104,Racale,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Lecce,Lecce,4,1,2,2,3.67,3,0.59,2,270,123,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,60,49624441,Lecce,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,2,2,1
condo,Entire home/apt,Monopoli,Bari,2,1,1,1,4.83,0,0.39,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,115,49629386,Monopoli,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Monopoli,Bari,4,1,1,2,4.83,0,0.39,3,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,140,49629713,Monopoli,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Monopoli,Bari,4,1,1,2,3,1,0.26,1,239,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,133,49630224,Monopoli,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,2,2,1
condo,Entire home/apt,Monopoli,Bari,4,1,1,2,5,1,0.27,1,243,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,92,49630382,Monopoli,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Ostuni,Brindisi,4,1,1,2,5,1,0.2,2,179,148,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,130,49640917,Ostuni,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Otranto,Lecce,6,1,2,3,4,11,1.76,1,30,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,402,49642998,Otranto,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Otranto,Lecce,6,1,2,3,4.25,8,1.4,1,30,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,402,49643187,Otranto,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
apartment,Entire home/apt,Lecce,Lecce,2,1,2,1,4.83,0,0.39,1,365,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,230,49644002,Lecce,Entire home/apt,apartment,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Polignano a Mare,Bari,5,1,2,3,4.83,0,0.39,5,0,123,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,113,49648057,Polignano a Mare,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Alliste,Lecce,4,1,2,3,4.83,0,0.39,3,365,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,150,49649174,Alliste,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Sannicola,Lecce,4,1,2,3,4.83,0,0.39,2,270,123,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,120,49649776,Sannicola,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Melendugno,Lecce,6,1,3,4,4.83,0,0.39,7,365,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,75,49651870,Melendugno,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,2
home/apt,Entire home/apt,Porto Cesareo,Lecce,5,1,2,4,4.83,0,0.39,1,183,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,148,49663573,Porto Cesareo,Entire home/apt,home/apt,1,1,1,1,2,1.3862943611198906,2,3,1,1
home/apt,Entire home/apt,Lecce,Lecce,4,1,2,2,4.83,0,0.39,1,244,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,62,49665321,Lecce,Entire home/apt,home/apt,1,1,1,1,2,0.6931471805599453,1,3,1,1
home/apt,Entire home/apt,Neviano,Lecce,6,2,3,4,4.83,0,0.39,1,183,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,180,49667104,Neviano,Entire home/apt,home/apt,1,1,1,2,2,1.3862943611198906,2,3,1,1
condo,Entire home/apt,Lecce,Lecce,5,1,2,3,4.92,13,2.23,2,173,50,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,90,49668141,Lecce,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Vico del Gargano,Foggia,4,1,0,2,4.83,0,0.39,5,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,49677573,Vico del Gargano,Entire home/apt,condo,1,1,1,1,1,0.6931471805599453,1,3,1,2
condo,Entire home/apt,Gallipoli,Lecce,5,1,2,2,4.83,0,0.39,7,126,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,180,49687395,Gallipoli,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,2
condo,Entire home/apt,Castrignano del Capo,Lecce,5,1,2,2,4.83,0,0.39,1,365,123,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,200,49695299,Castrignano del Capo,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Cutrofiano,Lecce,5,2,2,3,5,1,0.21,1,286,145,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,81,49700976,Cutrofiano,Entire home/apt,condo,0,0,0,2,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Racale,Lecce,4,1,2,4,4.83,0,0.39,4,0,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,20,49704378,Racale,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,1
condo,Entire home/apt,Lecce,Lecce,4,2,2,3,5,3,0.58,2,208,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,150,49704531,Lecce,Entire home/apt,condo,0,0,0,2,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Alezio,Lecce,3,1,1,3,4.83,0,0.39,1,364,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,60,49704569,Alezio,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,1
condo,Entire home/apt,Melendugno,Lecce,2,1,1,2,4.83,0,0.39,3,180,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,40,49705044,Melendugno,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Melendugno,Lecce,2,1,1,1,4.5,4,0.64,3,107,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,60,49705459,Melendugno,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,1
condo,Entire home/apt,Bari,Bari,4,1,1,1,4.83,0,0.39,2,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,38,49710484,Bari,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,1
condo,Entire home/apt,Lecce,Lecce,4,1,1,2,4.83,0,0.39,3,349,123,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,100,49719540,Lecce,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Lecce,Lecce,3,1,1,2,4.94,17,2.38,1,266,32,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,50,49721253,Lecce,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Manduria,Taranto,4,1,2,4,4,2,0.36,7,363,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,115,49725384,Manduria,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
condo,Entire home/apt,Manduria,Taranto,4,1,2,4,4,1,0.17,7,363,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,135,49725810,Manduria,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
condo,Entire home/apt,Manduria,Taranto,6,2,3,6,4.5,2,0.38,7,363,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,170,49726024,Manduria,Entire home/apt,condo,0,0,0,2,2,1.791759469228055,3,3,2,2
condo,Entire home/apt,Manduria,Taranto,4,2,2,4,3,1,0.23,7,363,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,250,49726194,Manduria,Entire home/apt,condo,0,0,0,2,2,1.3862943611198906,2,2,2,2
condo,Entire home/apt,Lecce,Lecce,3,1,1,2,4.86,7,1.21,2,176,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,92,49729826,Lecce,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Lecce,Lecce,2,1,0,1,4.67,3,0.41,3,349,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,45,49731547,Lecce,Entire home/apt,condo,0,0,0,1,1,0,1,3,2,1
condo,Entire home/apt,Pulsano,Taranto,4,1,2,3,4.83,0,0.39,7,179,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,100,49740508,Pulsano,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Grottaglie,Taranto,5,1.5,2,5,4,1,0.14,2,322,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,80,49741195,Grottaglie,Entire home/apt,condo,0,0,0,1,2,1.6094379124341003,2,3,2,1
condo,Entire home/apt,Taviano,Lecce,6,1,2,6,4.83,0,0.39,7,216,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,70,49743133,Taviano,Entire home/apt,condo,1,1,1,1,2,1.791759469228055,3,3,1,2
condo,Entire home/apt,Bari,Bari,4,2,2,2,5,1,0.22,3,362,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,150,49751641,Bari,Entire home/apt,condo,0,0,0,2,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Monopoli,Bari,2,1,1,1,4.64,25,3.55,3,365,28,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,37,49757647,Monopoli,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,1
